doc_id,topic,title,source_type,source_url,pdf_url,year,published_date,authors,provider,provider_id,doi,citation_count,open_access_status,source_name,priority,status,collection_action,local_path,retrieved_at,notes
oakd_0037,knowledge_distillation,Enhancing legal question answering with data generation and knowledge distillation from large language models,paper,https://doi.org/10.1007/s10506-025-09463-9,https://link.springer.com/content/pdf/10.1007/s10506-025-09463-9.pdf,2025,2025-07-16,Paolo Italiani; Gianluca Moro; Luca Ragazzi,openalex,W4412466502,https://doi.org/10.1007/s10506-025-09463-9,5,hybrid,Artificial Intelligence and Law,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0038,knowledge_distillation,Automatic Assignment of Radiology Examination Protocols Using Pre-trained Language Models with Knowledge Distillation.,paper,https://www.ncbi.nlm.nih.gov/pmc/articles/8861685,https://www.ncbi.nlm.nih.gov/pmc/articles/8861685,2021,2021-01-01,Wilson Lau; Laura Aaltonen; Martin L. Gunn; Meliha Yetişgen,openalex,W3082684893,,8,green,PubMed Central,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0039,knowledge_distillation,Rethinking Kullback-Leibler Divergence in Knowledge Distillation for Large Language Models,paper,http://arxiv.org/abs/2404.02657,https://arxiv.org/pdf/2404.02657,2024,2024-04-03,"Taiqiang Wu; Chaofan Tao; Jiahao Wang; Yang, Runming; Zhe Zhao; Ngai Wong",openalex,W4393968834,https://doi.org/10.48550/arxiv.2404.02657,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0040,knowledge_distillation,Knowledge Distillation of Transformer-based Language Models Revisited,paper,http://arxiv.org/abs/2206.14366,https://arxiv.org/pdf/2206.14366,2022,2022-06-29,Chengqiang Lu; Jianwei Zhang; Yunfei Chu; Zhengyu Chen; Jingren Zhou; Fei Wu; Haiqing Chen; Hongxia Yang,openalex,W4283769582,https://doi.org/10.48550/arxiv.2206.14366,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0041,knowledge_distillation,Multistage Collaborative Knowledge Distillation from a Large Language Model for Semi-Supervised Sequence Generation,paper,https://doi.org/10.18653/v1/2024.acl-long.766,https://aclanthology.org/2024.acl-long.766.pdf,2024,2024-01-01,Jiachen Zhao; Wenlong Zhao; Andrew Drozdov; Benjamin Rozonoyer; Md Arafat Sultan; Jay-Yoon Lee; Mohit Iyyer; Andrew McCallum,openalex,W4402684346,https://doi.org/10.18653/v1/2024.acl-long.766,6,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0042,knowledge_distillation,DSG-KD: Knowledge Distillation From Domain-Specific to General Language Models,paper,https://doi.org/10.1109/access.2024.3457850,https://doi.org/10.1109/access.2024.3457850,2024,2024-01-01,Sangyeon Cho; Jangyeong Jeon; DongJoon Lee; Changhee Lee; Junyeong Kim,openalex,W4402435299,https://doi.org/10.1109/access.2024.3457850,3,gold,IEEE Access,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0043,knowledge_distillation,GKD: A General Knowledge Distillation Framework for Large-scale Pre-trained Language Model,paper,https://doi.org/10.18653/v1/2023.acl-industry.15,https://aclanthology.org/2023.acl-industry.15.pdf,2023,2023-01-01,Shicheng Tan; Weng Lam Tam; Yuanchun Wang; Wenwen Gong; Shu Zhao; Peng Zhang; Jie Tang,openalex,W4385572416,https://doi.org/10.18653/v1/2023.acl-industry.15,5,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0044,knowledge_distillation,Leveraging Large Language Models for Enhanced NLP Task Performance through Knowledge Distillation and Optimized Training Strategies,paper,http://arxiv.org/abs/2402.09282,https://arxiv.org/pdf/2402.09282,2024,2024-02-14,"Yining Huang; Tang, Keke; Chen, Meilian",openalex,W4391871294,https://doi.org/10.48550/arxiv.2402.09282,7,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0045,knowledge_distillation,Evolving Knowledge Distillation with Large Language Models and Active Learning,paper,http://arxiv.org/abs/2403.06414,https://arxiv.org/pdf/2403.06414,2024,2024-03-11,Chengyuan Liu; Yangyang Kang; Fubang Zhao; Kun Kuang; Zhuoren Jiang; Changlong Sun; Fei Wu,openalex,W4392735842,https://doi.org/10.48550/arxiv.2403.06414,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0046,knowledge_distillation,Efficient Knowledge Distillation: Empowering Small Language Models with Teacher Model Insights,paper,http://arxiv.org/abs/2409.12586,https://arxiv.org/pdf/2409.12586,2024,2024-09-19,Mohamad Ballout; Ulf Krumnack; Gunther Heidemann; Kai‐Uwe Kühnberger,openalex,W4403747457,https://doi.org/10.48550/arxiv.2409.12586,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0047,knowledge_distillation,A Study on Knowledge Distillation from Weak Teacher for Scaling Up Pre-trained Language Models,paper,https://doi.org/10.18653/v1/2023.findings-acl.714,https://aclanthology.org/2023.findings-acl.714.pdf,2023,2023-01-01,Hayeon Lee; Rui Hou; Jongpil Kim; Davis Liang; Sung Ju Hwang; Alexander Min,openalex,W4385570159,https://doi.org/10.18653/v1/2023.findings-acl.714,3,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0048,knowledge_distillation,Lightweight Pre-Trained Korean Language Model Based on Knowledge Distillation and Low-Rank Factorization,paper,https://doi.org/10.3390/e27040379,https://www.mdpi.com/1099-4300/27/4/379/pdf?version=1743599406,2025,2025-04-02,Jin Hwan Kim; Young-Seok Choi,openalex,W4409094323,https://doi.org/10.3390/e27040379,3,gold,Entropy,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0049,knowledge_distillation,Optimizing knowledge distillation models for language models,paper,https://doi.org/10.17586/2226-1494-2025-25-4-737-743,https://ntv.elpub.ru/jour/article/download/499/499,2025,2025-08-29,Т. М. Татарникова; Nikita S. Mokretsov,openalex,W4413930535,https://doi.org/10.17586/2226-1494-2025-25-4-737-743,1,diamond,Scientific and technical journal of information technologies mechanics and optics,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0050,knowledge_distillation,Empowering Compact Language Models with Knowledge Distillation,paper,https://doi.org/10.36227/techrxiv.173603318.87556985/v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.173603318.87556985/v1,2025,2025-01-04,Abdur Rashid Junaid,openalex,W4406064937,https://doi.org/10.36227/techrxiv.173603318.87556985/v1,1,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0051,knowledge_distillation,Large scale distributed neural network training through online\n distillation,paper,http://arxiv.org/abs/1804.03235,https://arxiv.org/pdf/1804.03235,2018,2018-04-09,Rohan Anil; Gabriel Pereyra; Alexandre Passos; Róbert Ormándi; George E. Dahl; Geoffrey E. Hinton,openalex,W2963927126,https://doi.org/10.48550/arxiv.1804.03235,206,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0052,knowledge_distillation,Reinforced Multi-Teacher Selection for Knowledge Distillation,paper,https://doi.org/10.1609/aaai.v35i16.17680,https://ojs.aaai.org/index.php/AAAI/article/download/17680/17487,2021,2021-05-18,Fei Yuan; Linjun Shou; Jian Pei; Wutao Lin; Ming Gong; Yan Fu; Daxin Jiang,openalex,W3110846353,https://doi.org/10.1609/aaai.v35i16.17680,118,diamond,Proceedings of the AAAI Conference on Artificial Intelligence,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0053,knowledge_distillation,Multi-Level Optimal Transport for Universal Cross-Tokenizer Knowledge Distillation on Language Models,paper,https://doi.org/10.1609/aaai.v39i22.34543,https://ojs.aaai.org/index.php/AAAI/article/download/34543/36698,2025,2025-04-11,Xiao Cui; Mo Zhu; Yulei Qin; Liang Xie; Wengang Zhou; Houqiang Li,openalex,W4409362851,https://doi.org/10.1609/aaai.v39i22.34543,2,diamond,Proceedings of the AAAI Conference on Artificial Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0054,knowledge_distillation,Knowledge Distillation for Language Models,paper,https://doi.org/10.18653/v1/2025.naacl-tutorial.4,https://aclanthology.org/2025.naacl-tutorial.4.pdf,2025,2025-01-01,Yuqiao Wen; Freda Shi; Lili Mou,openalex,W4411119089,https://doi.org/10.18653/v1/2025.naacl-tutorial.4,1,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0055,knowledge_distillation,AdaDS: Adaptive data selection for accelerating pre-trained language model knowledge distillation,paper,https://doi.org/10.1016/j.aiopen.2023.08.005,https://doi.org/10.1016/j.aiopen.2023.08.005,2023,2023-01-01,Qinhong Zhou; Peng Li; Yang Liu; Yuyang Guan; Qizhou Xing; Ming Chen; Maosong Sun; Yang Liu,openalex,W4386088337,https://doi.org/10.1016/j.aiopen.2023.08.005,2,gold,AI Open,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0056,knowledge_distillation,Multi-Sense Embeddings for Language Models and Knowledge Distillation,paper,https://doi.org/10.18653/v1/2025.findings-acl.691,https://aclanthology.org/2025.findings-acl.691.pdf,2025,2025-01-01,Qitong Wang; Mohammed J. Zaki; Γεώργιος Κόλλιας; Vasileios Kalantzis,openalex,W4412888249,https://doi.org/10.18653/v1/2025.findings-acl.691,1,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0057,knowledge_distillation,Streamlining LLMs: Adaptive Knowledge Distillation for Tailored Language Models,paper,https://doi.org/10.18653/v1/2025.naacl-srw.43,https://aclanthology.org/2025.naacl-srw.43.pdf,2025,2025-01-01,Prajvi Saxena; Sabine Janzen; Wolfgang Maaß,openalex,W4411120119,https://doi.org/10.18653/v1/2025.naacl-srw.43,2,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0058,knowledge_distillation,Multilingual Neural Machine Translation with Knowledge Distillation,paper,http://arxiv.org/abs/1902.10461,https://arxiv.org/pdf/1902.10461,2019,2019-02-27,Xu Tan; Yi Ren; Di He; Tao Qin; Zhou Zhao; Tie‐Yan Liu,openalex,W2905933322,https://doi.org/10.48550/arxiv.1902.10461,129,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0059,knowledge_distillation,CourseGPT-zh: an Educational Large Language Model Based on Knowledge Distillation Incorporating Prompt Optimization,paper,http://arxiv.org/abs/2405.04781,https://arxiv.org/pdf/2405.04781,2024,2024-05-08,Zheyan Qu; Lu Yin; Zitong Yu; Wenbo Wang; Xing Zhang,openalex,W4396816351,https://doi.org/10.48550/arxiv.2405.04781,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0060,knowledge_distillation,MiniPLM: Knowledge Distillation for Pre-Training Language Models,paper,http://arxiv.org/abs/2410.17215,https://arxiv.org/pdf/2410.17215,2024,2024-10-22,Yuxian Gu; Hao Zhou; Fandong Meng; Jie Zhou; Minlie Huang,openalex,W4404342060,https://doi.org/10.48550/arxiv.2410.17215,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0061,knowledge_distillation,Improving Multi-Task Deep Neural Networks via Knowledge Distillation for Natural Language Understanding,paper,http://arxiv.org/abs/1904.09482,https://arxiv.org/pdf/1904.09482,2019,2019-04-20,Xiaodong Liu; Pengcheng He; Weizhu Chen; Jianfeng Gao,openalex,W2937297214,https://doi.org/10.48550/arxiv.1904.09482,162,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0062,knowledge_distillation,TernaryBERT: Distillation-aware Ultra-low Bit BERT,paper,https://doi.org/10.18653/v1/2020.emnlp-main.37,https://www.aclweb.org/anthology/2020.emnlp-main.37.pdf,2020,2020-01-01,Wei Zhang; Lu Hou; Yichun Yin; Lifeng Shang; Xiao Chen; Xin Jiang; Qun Liu,openalex,W3098576111,https://doi.org/10.18653/v1/2020.emnlp-main.37,149,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0063,knowledge_distillation,Open-vocabulary Object Detection via Vision and Language Knowledge Distillation,paper,http://arxiv.org/abs/2104.13921,https://arxiv.org/pdf/2104.13921,2021,2021-04-28,Xiuye Gu; Tsung-Yi Lin; Weicheng Kuo; Yin Cui,openalex,W3206072662,https://doi.org/10.48550/arxiv.2104.13921,281,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0064,knowledge_distillation,Knowledge Distillation For Recurrent Neural Network Language Modeling With Trust Regularization,paper,http://arxiv.org/abs/1904.04163,https://arxiv.org/pdf/1904.04163,2019,2019-04-08,Yangyang Shi; Mei-Yuh Hwang; Xin Lei; Haoyu Sheng,openalex,W2953242772,https://doi.org/10.48550/arxiv.1904.04163,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0065,knowledge_distillation,Language Model Knowledge Distillation for Efficient Question Answering in Spanish,paper,http://arxiv.org/abs/2312.04193,https://arxiv.org/pdf/2312.04193,2023,2023-12-07,Adrián Bazaga; Píetro Lió; Gos Micklem,openalex,W4389515834,https://doi.org/10.48550/arxiv.2312.04193,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0066,knowledge_distillation,KD-MSLRT: Lightweight Sign Language Recognition Model Based on Mediapipe and 3D to 1D Knowledge Distillation,paper,https://doi.org/10.1609/aaai.v39i27.35037,https://ojs.aaai.org/index.php/AAAI/article/download/35037/37192,2025,2025-04-11,Yulong Li; Bin Ren; Ke Hu; Changyuan Liu; Zhengyong Jiang; Kang Dang; Jionglong Su,openalex,W4409348455,https://doi.org/10.1609/aaai.v39i27.35037,2,diamond,Proceedings of the AAAI Conference on Artificial Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0067,knowledge_distillation,A Survey on Model Compression for Large Language Models,paper,https://doi.org/10.1162/tacl_a_00704,https://doi.org/10.1162/tacl_a_00704,2024,2024-01-01,Xunyu Zhu; Jian Li; Yong Liu; Can Ma; Weiping Wang,openalex,W4404918643,https://doi.org/10.1162/tacl_a_00704,159,diamond,Transactions of the Association for Computational Linguistics,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0068,knowledge_distillation,Self-Knowledge Distillation in Natural Language Processing,paper,https://doi.org/10.26615/978-954-452-056-4_050,https://doi.org/10.26615/978-954-452-056-4_050,2019,2019-10-22,Sangchul Hahn; Heeyoul Choi,openalex,W2983128379,https://doi.org/10.26615/978-954-452-056-4_050,85,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0069,knowledge_distillation,Large scale distributed neural network training through online distillation,paper,http://arxiv.org/abs/1804.03235,https://arxiv.org/pdf/1804.03235,2018,2018-04-09,Rohan Anil; Gabriel Pereyra; Alexandre Passos; Róbert Ormándi; George E. Dahl; Geoffrey E. Hinton,openalex,W2787017828,https://doi.org/10.48550/arxiv.1804.03235,152,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0070,knowledge_distillation,Web Content Filtering through knowledge distillation of Large Language Models,paper,http://arxiv.org/abs/2305.05027,https://arxiv.org/pdf/2305.05027,2023,2023-05-08,Tamás Vörös; Sean Paul Bergeron; Konstantin Berlin,openalex,W4376163575,https://doi.org/10.48550/arxiv.2305.05027,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0071,knowledge_distillation,Feature Alignment-Based Knowledge Distillation for Efficient Compression of Large Language Models,paper,http://arxiv.org/abs/2412.19449,https://arxiv.org/pdf/2412.19449,2024,2024-12-27,Shuo Wang; Chihang Wang; Jia Gao; Zhen Qi; Hongye Zheng; Xiaoxuan Liao,openalex,W4405903207,https://doi.org/10.48550/arxiv.2412.19449,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0072,knowledge_distillation,EasyDistill: A Comprehensive Toolkit for Effective Knowledge Distillation of Large Language Models,paper,https://doi.org/10.18653/v1/2025.emnlp-demos.60,https://aclanthology.org/2025.emnlp-demos.60.pdf,2025,2025-01-01,Chengyu Wang; Junbing Yan; Wenrui Cai; Yuanhao Yue; Jun Huang,openalex,W4416037514,https://doi.org/10.18653/v1/2025.emnlp-demos.60,1,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0073,knowledge_distillation,Knowledge Extraction and Distillation from Large-Scale Image-Text Colonoscopy Records Leveraging Large Language and Vision Models,paper,http://arxiv.org/abs/2310.11173,https://arxiv.org/pdf/2310.11173,2023,2023-10-17,Shuo Wang; Yan Zhu; Xiaoyuan Luo; Zhiwei Yang; Yizhe Zhang; Peiyao Fu; Manning Wang; Zhijian Song; Quan‐Lin Li; Ping‐Hong Zhou; Yike Guo,openalex,W4387797086,https://doi.org/10.48550/arxiv.2310.11173,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0074,knowledge_distillation,Enhance Language Identification using Dual-mode Model with Knowledge Distillation,paper,http://arxiv.org/abs/2203.03218,https://arxiv.org/pdf/2203.03218,2022,2022-03-07,Hexin Liu; Leibny Paola Garcia; Andy W. H. Khong; Justin Dauwels; Suzy J Styles; Sanjeev Khudanpur,openalex,W4221147641,https://doi.org/10.48550/arxiv.2203.03218,1,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0075,knowledge_distillation,Learning with Less: Knowledge Distillation from Large Language Models via Unlabeled Data,paper,https://doi.org/10.18653/v1/2025.findings-naacl.142,https://aclanthology.org/2025.findings-naacl.142.pdf,2025,2025-01-01,Juanhui Li; Sreyashi Nag; Hui Liu; Xianfeng Tang; Sheikh Muhammad Sarwar; Limeng Cui; Hansu Gu; Suhang Wang; Qi He; Jiliang Tang,openalex,W4411113056,https://doi.org/10.18653/v1/2025.findings-naacl.142,2,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0076,knowledge_distillation,Semantic Entanglement Modeling for Knowledge Distillation in Large Language Models,paper,https://doi.org/10.36227/techrxiv.173337599.98527860/v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.173337599.98527860,2024,2024-12-05,Robert Blowe; Adrian Vandersteen; Daphne Winterbourne; Julian Hathersage; Matilda Ravenscroft,openalex,W4405087416,https://doi.org/10.36227/techrxiv.173337599.98527860/v1,1,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0077,knowledge_distillation,A Transformer-Based Model With Self-Distillation for Multimodal Emotion Recognition in Conversations,paper,https://doi.org/10.1109/tmm.2023.3271019,https://arxiv.org/pdf/2310.20494,2023,2023-04-27,Hui Ma; Jian Wang; Hongfei Lin; Bo Zhang; Yijia Zhang; Bo Xu,openalex,W4367281761,https://doi.org/10.1109/tmm.2023.3271019,124,green,IEEE Transactions on Multimedia,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0078,knowledge_distillation,Training data-efficient image transformers & distillation through attention,paper,http://arxiv.org/abs/2012.12877,https://arxiv.org/pdf/2012.12877,2020,2020-12-23,"Hugo Touvron; Cord, Matthieu; Matthijs Douze; Francisco Massa; Alexandre Sablayrolles; J\'egou, Herv\'e",openalex,W3116489684,,1049,green,arXiv (Cornell University),P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0079,knowledge_distillation,Optimising TinyML with quantization and distillation of transformer and mamba models for indoor localisation on edge devices,paper,https://doi.org/10.1038/s41598-025-94205-9,https://www.nature.com/articles/s41598-025-94205-9.pdf,2025,2025-03-24,Thanaphon Suwannaphong; Ferdian Jovan; Ian Craddock; Ryan McConville,openalex,W4408799708,https://doi.org/10.1038/s41598-025-94205-9,29,gold,Scientific Reports,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0080,knowledge_distillation,CMKD: CNN/Transformer-Based Cross-Model Knowledge Distillation for Audio\n Classification,paper,http://arxiv.org/abs/2203.06760,https://arxiv.org/pdf/2203.06760,2022,2022-03-13,Yuan Gong; Sameer Khurana; Andrew Rouditchenko; James Glass,openalex,W4226165006,https://doi.org/10.48550/arxiv.2203.06760,17,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0081,knowledge_distillation,Efficient knowledge distillation for hybrid models: A vision transformer‐convolutional neural network to convolutional neural network approach for classifying remote sensing images,paper,https://doi.org/10.1049/csy2.12120,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/csy2.12120,2024,2024-07-10,Huaxiang Song; Yuxuan Yuan; Zhiwei Ouyang; Yu Yang; Hui Xiang,openalex,W4400565393,https://doi.org/10.1049/csy2.12120,34,gold,IET Cyber-Systems and Robotics,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0082,knowledge_distillation,ViT-FRD: A Vision Transformer Model for Cardiac MRI Image Segmentation Based on Feature Recombination Distillation,paper,https://doi.org/10.1109/access.2023.3302522,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10210048.pdf,2023,2023-01-01,Chunyu Fan; Qi Su; Zhifeng Xiao; Hao Su; Aijie Hou; Bo Luan,openalex,W4385626881,https://doi.org/10.1109/access.2023.3302522,16,gold,IEEE Access,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0083,knowledge_distillation,Align before Fuse: Vision and Language Representation Learning with Momentum Distillation,paper,http://arxiv.org/abs/2107.07651,https://arxiv.org/pdf/2107.07651,2021,2021-07-16,Junnan Li; Ramprasaath R. Selvaraju; Akhilesh Deepak Gotmare; Shafiq Joty; Caiming Xiong; Steven C. H. Hoi,openalex,W3184735396,https://doi.org/10.48550/arxiv.2107.07651,822,green,arXiv (Cornell University),P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0084,knowledge_distillation,MiniALBERT: Model Distillation via Parameter-Efficient Recursive Transformers,paper,http://dx.doi.org/10.18653/v1/2023.eacl-main.83,https://aclanthology.org/2023.eacl-main.83.pdf,2023,2023-01-01,Mohammadmahdi Nouriborji; Omid Rohanian; Samaneh Kouchaki; David A. Clifton,openalex,W4386566689,https://doi.org/10.18653/v1/2023.eacl-main.83,6,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0085,knowledge_distillation,Masked Image Modeling Meets Self-Distillation: A Transformer-Based Prostate Gland Segmentation Framework for Pathology Slides,paper,https://doi.org/10.3390/cancers16233897,https://www.mdpi.com/2072-6694/16/23/3897/pdf?version=1732183543,2024,2024-11-21,Haoyue Zhang; Sushant Patkar; Rosina T. Lis; Maria J. Merino; Peter Pinto; Peter L. Choyke; Barış Türkbey; Stephanie A. Harmon,openalex,W4404594239,https://doi.org/10.3390/cancers16233897,6,gold,Cancers,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0086,knowledge_distillation,Breast cancer diagnosis through knowledge distillation of Swin transformer-based teacher–student models,paper,https://doi.org/10.1088/2632-2153/ad10cc,https://iopscience.iop.org/article/10.1088/2632-2153/ad10cc/pdf,2023,2023-11-29,Bhavannarayanna Kolla; P. Venugopal,openalex,W4389119537,https://doi.org/10.1088/2632-2153/ad10cc,5,gold,Machine Learning Science and Technology,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0087,knowledge_distillation,MiniLMv2: Multi-Head Self-Attention Relation Distillation for Compressing Pretrained Transformers,paper,https://doi.org/10.18653/v1/2021.findings-acl.188,https://aclanthology.org/2021.findings-acl.188.pdf,2021,2021-01-01,Wenhui Wang; Hangbo Bao; Shaohan Huang; Li Dong; Furu Wei,openalex,W3174544005,https://doi.org/10.18653/v1/2021.findings-acl.188,233,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oakd_0088,knowledge_distillation,CMKD: CNN/Transformer-Based Cross-Model Knowledge Distillation for Audio Classification,paper,https://doi.org/10.1109/tpami.2025.3644853,https://arxiv.org/pdf/2203.06760,2025,2025-12-17,Yuan Gong; Sameer Khurana; Andrew Rouditchenko; James Glass,openalex,W4221143460,https://doi.org/10.1109/tpami.2025.3644853,3,green,IEEE Transactions on Pattern Analysis and Machine Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
