sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
kd_002_s1950,kd_002,kd_002_c0022,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"ArXiv, abs/1904.00796, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_002_s1953,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"ArXiv, abs/1903.12136, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_002_s1954,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,Debajyoti Chatterjee.,,,,,,0,none,high,"No matching rules, default to none.",0
kd_002_s1956,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"ArXiv, abs/1904.00796, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_002_s1959,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"ArXiv, abs/1908.08962, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_002_s1968,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"In NeurIPS, 2019.",,,,,,0,none,high,"Structural non-event: bibliography/citation pattern, sentence length too short",0
kd_002_s1969,kd_002,kd_002_c0023,knowledge_distillation,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",https://arxiv.org/pdf/1910.01108,2019,"Suyog Gupta, Ankur Agrawal, Kailash Gopalakrishnan, and Pritish Narayanan.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s10955,kd_003,kd_003_c0002,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Then, we introduce a new two-stage
learning framework for TinyBERT, which per-
forms Transformer distillation at both the pre-
training and task-specific learning stages.",,,,,,1,method_proposed,high,we/this-work propose/introduce verb,0
kd_003_s10964,kd_003,kd_003_c0003,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,‡Corresponding authors.,,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s10966,kd_003,kd_003_c0003,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Pre-trained lan-
guage models (PLMs), such as BERT (Devlin et al.,
2019), XLNet (Yang et al., 2019), RoBERTa (Liu
et al., 2019), ALBERT (Lan et al., 2020), T5 (Raf-
fel et al., 2019) and ELECTRA (Clark et al., 2020),
have achieved great success in many NLP tasks
(e.g., the GLUE benchmark (Wang et al",,,,,,1,benchmark,medium,Conflict: benchmark (eval/score reporting on named benchmark(s): glue) AND trend_application (contains multiple citation patterns indicating literature trend),1
kd_003_s10969,kd_003,kd_003_c0004,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Recent stud-
ies (Kovaleva et al., 2019; Michel et al., 2019; Voita
et al., 2019) demonstrate that there is redundancy
in PLMs. Therefore, it is crucial and feasible to
reduce the computational overhead and model stor-
age of PLMs while retaining their performances.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_003_s10973,kd_003,kd_003_c0005,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The most commonly used
techniques include quantization (Gong et al., 2014),
weights pruning (Han et al., 2015), and knowl-
edge distillation (KD) (Romero et al., 2014).",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s10977,kd_003,kd_003_c0005,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Based on the framework, we pro-
pose a novel distillation method specifically for the
Transformer-based models (Vaswani et al., 2017),
and use BERT as an example to investigate the
method for large-scale PLMs.
KD has been extensively studied in NLP (Kim
and Rush, 2016; Hu et al., 2018) as well as for
pre-trained language models (Sanh et al., 2019;
Sun et al., 2019, 2020; Wang et al., 2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_003_s10979,kd_003,kd_003_c0006,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"NLP (Kim
and Rush, 2016; Hu et al., 2018) as well as for
pre-trained language models (Sanh et al., 2019;
Sun et al., 2019, 2020; Wang et al., 2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_003_s10983,kd_003,kd_003_c0006,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"To build a competitive TinyBERT, we firstly
propose a new Transformer distillation method to
distill the knowledge embedded in teacher BERT.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_003_s10988,kd_003,kd_003_c0007,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Then, we propose a novel two-stage learn-
ing framework including the general distillation
and the task-specific distillation, as illustrated in
Figure 1.",,,,,,0,none,high,Structural non-event: document structural text,0
kd_003_s11002,kd_003,kd_003_c0010,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"et al., 2017) and Knowledge
Distillation (Hinton et al., 2015).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_003_s11003,kd_003,kd_003_c0010,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Our proposed
Transformer distillation is a specially designed KD
method for Transformer-based models.",,,,,,1,method_proposed,high,our proposed reference,0
kd_003_s11012,kd_003,kd_003_c0011,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"(2019), the attention matrices in BERT can
capture substantial linguistic knowledge, and thus
play an essential role in our proposed distillation
method.",,,,,,1,method_proposed,high,our proposed reference,0
kd_003_s11020,kd_003,kd_003_c0012,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,Position-wise Feed-Forward Network (FFN).,,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11044,kd_003,kd_003_c0015,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Assuming that the stu-
dent model has M Transformer layers and teacher
model has N Transformer layers, we start with
choosing M out of N layers from the teacher
model for the Transformer-layer distillation.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11050,kd_003,kd_003_c0016,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Formally, the student can acquire knowledge from
the teacher by minimizing the following objective:
Lmodel =
X
x∈X
M+1
X
m=0
λmLlayer(fS
m(x), fT
g(m)(x)), (6)
where Llayer refers to the loss function of a given
model layer (e.g., Transformer layer or embed-
ding layer), fm(x) denotes the behavior function
induced from the m-th layers and λm is the hyper-

parameter that represents the importance of the
m-th layer’s distillation.",,,,,,0,none,high,Structural non-event: math/notation,0
kd_003_s11064,kd_003,kd_003_c0018,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The matrix Wh ∈Rd′×d is a learnable linear trans-
formation, which transforms the hidden states of
student network into the same space as the teacher
network’s states.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11071,kd_003,kd_003_c0019,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"In addition to im-
itating the behaviors of intermediate layers, we
also use the knowledge distillation to fit the predic-
tions of teacher model as in Hinton et al.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11084,kd_003,kd_003_c0021,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"With the two-step
distillation, we can substantially reduce the gap
between teacher and student models.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11093,kd_003,kd_003_c0023,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"mber, general TinyBERT per-
forms generally worse than BERT.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11097,kd_003,kd_003_c0023,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"In
the task-specific distillation, we re-perform the pro-
posed Transformer distillation on an augmented
task-specific dataset.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11108,kd_003,kd_003_c0024,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Some hyper-parameters are defined to con-
trol the replacement ratio of a sentence and the
amount of augmented dataset.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11117,kd_003,kd_003_c0026,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"competitive performances in various
NLP tasks.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11118,kd_003,kd_003_c0026,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"4
Experiments
In this section, we evaluate the effectiveness and
efficiency of TinyBERT on a variety of tasks with
different model settings.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_003_s11121,kd_003,kd_003_c0026,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"4.2
TinyBERT Settings
We instantiate a tiny student model (the number
of layers M=4, the hidden size d′=312, the feed-
forward/filter size d′
i=1200 and the head number
h=12) that has a total of 14.5M parameters.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11126,kd_003,kd_003_c0028,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"15.1M
3.1B
-
81.5/81.6
68.9
89.5
91.7
46.7
80.1
87.9
65.1
77.0
TinyBERT4 (ours)
14.5M
1.2B
9.4x
82.5/81.8
71.3
87.7
92.6
44.1
80.4
86.4
66.6
77.0
BERT6-PKD
67.0M
11.3B
2.0x
81.5/81.0
70.7
89.0
92.0
-
-
85.0
65.5
-
PD
67.0M
11.3B
2.0x
82.8/82.2
70.4
88.9
91.8
-
-
86.8
65.3
-
DistilBERT6
67.0M
11.3B
2.0x
82.6/81.3
70.1
88.9
92.5
49.0
81.3
86.9
58.4
76.8
TinyBERT6 (ours)
67.0M
11.3B
2.0x
84.6/83.2
71.6
90.4
93.1
51.1
83.7
87.3
70.0
79.4
Table 1: Results are evaluated on the test set of GLUE official benchmark.",,,,,,1,benchmark,high,eval/score reporting on named benchmark(s): glue,1
kd_003_s11140,kd_003,kd_003_c0029,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"TinyBERT learning includes the general distil-
lation and the task-specific distillation.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11149,kd_003,kd_003_c0031,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"4For large datasets MNLI, QQP, and QNLI, we only per-
form 10 epochs of the intermediate layer distillation, and for
the challenging task CoLA, we perform 50 epochs at this step.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11152,kd_003,kd_003_c0031,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"BERTTINY means
directly pretraining a small BERT, which has the
same model architecture as TinyBERT4.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11154,kd_003,kd_003_c0031,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"To make a fair comparison, we use
the released code to train a 4-layer BERT4-PKD7
and a 4-la",,,,,,1,release,high,contains release keyword 'release'; contains release keyword 'released',0
kd_003_s11159,kd_003,kd_003_c0032,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The experiment results from the 4-layer student
models demonstrate that: 1) There is a large perfor-
mance gap between BERTTINY (or BERTSMALL)
and BERTBASE due to the dramatic reduction in
model size.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11161,kd_003,kd_003_c0033,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"istently bet-
ter than BERTTINY on all the GLUE tasks and
6https://github.com/google-research/bert
7https://github.com/intersun/
PKD-for-BERT-Model-Compression
8https://github.com/huggingface/transformers/tree/
master/examples/distillation
9https://gluebenchmark.com

obtains a large improvement of 6.8% on aver-
age.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11173,kd_003,kd_003_c0035,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"In addition, BERT-PKD and DistilBERT initial-
ize their student models with some layers of a pre-
trained BERT, which makes the student models
have to keep the same size settings of Transformer
layer (or embedding layer) as their teacher.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11177,kd_003,kd_003_c0035,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"In addition,
we evaluate TinyBERT on SQuAD v1.1 and v2.0.
Due to the space limit, we present our re",,,,,,1,method_proposed,medium,Conflict: method_proposed (we/this-work propose/introduce verb) AND benchmark (eval/score reporting on named benchmark(s): squad),1
kd_003_s11196,kd_003,kd_003_c0038,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"We conjecture that the ability of linguistic
generalization (Warstadt et al., 2019) learned by
GD plays an important role in the task of linguistic
acceptability judgments.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11198,kd_003,kd_003_c0038,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Several base-
lines are proposed including the learning with-
out the Transformer-layer distillation (w/o Trm),
the embedding-layer distillation (w/o Emb) or the

prediction-layer distillation (w/o Pred)10 respec-
tively.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_003_s11202,kd_003,kd_003_c0039,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The performance w/o Trm11 drops
significantly from 75.6 to 56.3. The reason for
the significant drop lies in the initialization of stu-
dent model.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11204,kd_003,kd_003_c0039,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Furthermore, we study
the contributions of attention (Attn) and hidden
states (Hidn) in the Transformer-layer distillation.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11215,kd_003,kd_003_c0041,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"e from bottom to top layers
of BERTBASE, and it achieves better performances
than the other two baselines in all the tasks.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11224,kd_003,kd_003_c0042,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"et al., 2020; Elbayad et al., 2020;
Gordon et al., 2020; Hou et al., 2020) or quantiza-
tion (Shen et al., 2019; Zafrir et al., 2019).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_003_s11226,kd_003,kd_003_c0042,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Knowledge Distillation for PLMs There have
been some works trying to distill pre-trained
language models (PLMs) into smaller models.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11229,kd_003,kd_003_c0043,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,", 2019) distills task-
specific knowledge from BERT into a single-
layer BiLSTM.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11233,kd_003,kd_003_c0043,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"MiniLM (Wang et al.,
2020) conducts deep self-attention distillation also
at pre-training stage.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11234,kd_003,kd_003_c0043,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"By contrast, we propose a new
two-stage learning framework to distill knowledge
from BERT at both pre-training and fine-tuning
stages by a novel transformer distillation method.",,,,,,1,method_proposed,high,we/this-work propose/introduce verb,0
kd_003_s11236,kd_003,kd_003_c0043,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"(2019)
pre-trained 24 miniature BERT models and show
that pre-training remains important in the con-
t",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11239,kd_003,kd_003_c0044,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"AL-
BERT (Lan et al., 2020) incorporates embedding
factorization and cross-layer parameter sharing to
reduce model parameters.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11245,kd_003,kd_003_c0045,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"6
Conclusion and Future Work
In this paper, we introduced a new method for
Transformer-based distillation, and further pro-
posed a two-stage framework for TinyBERT.",,,,,,1,method_proposed,high,we/this-work propose/introduce verb,0
kd_003_s11260,kd_003,kd_003_c0047,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"yzing and Interpreting Neu-
ral Networks for NLP.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11269,kd_003,kd_003_c0047,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Depth-
adaptive transformer.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11290,kd_003,kd_003_c0049,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Dyn-
abert: Dynamic bert with adaptive width and depth.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11312,kd_003,kd_003_c0051,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Are sixteen
heads really better than one?",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11323,kd_003,kd_003_c0051,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,arXiv preprint arXiv:2004.03844.,,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
kd_003_s11348,kd_003,kd_003_c0053,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Sennrich, and
I.",,,,,,0,none,high,Structural non-event: sentence length too short,0
kd_003_s11360,kd_003,kd_003_c0054,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Bert-of-theseus:
Compressing bert by
progressive module replacing.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11371,kd_003,kd_003_c0056,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"QNLI
QQP
RTE
SST-2
STS-B
(8.5k)
(393k)
(393k)
(3.7k)
(105k)
(364k)
(2.5k)
(67k)
(5.7k)
Mcc
Acc
Acc
F1/Acc
Acc
F1/Acc
Acc
Acc
Pear/Spea
Same Student Architecture (M=6;d′=768;d′
i=3072)
DistilBERT6
51.3
82.2
-
87.5/-
89.2
-/88.5
59.9
92.7
-/86.9
Poor Man’s BERT6
-
81.1
-
-/80.2
87.6
-/90.4
65.0
90.3
-/88.5
BERT-of-Theseus
51.1
82.3
-
89.0/-
89.5
-/89.6
68.2
91.5
-/88.7
MiniLM6
49.2
84.0
-
88.4/-
91.0
-/91.0
71.5
92.0
-
TinyBERT6
54.0
84.5
84.5
90.6/86.3
91.1
88.0/91.1
73.4
93.0
90.1/89.6
Table 5: Comparisons between TinyBERT with other baselines on the dev set of GLUE tasks.",,,,,,1,benchmark,high,"eval/score reporting on named benchmark(s): glue, arc",1
kd_003_s11379,kd_003,kd_003_c0057,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The effectiveness of
TinyBERT is further confirmed.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11381,kd_003,kd_003_c0057,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Following the learn-
ing procedure in the previous work (Devlin et al.,
2019), we treat these two tasks as the problem of
sequence labeling which predicts the possibility
of each token as the start or end of answer span.",,,,,,1,trend_application,high,contains trend/application phrase 'previous work',0
kd_003_s11383,kd_003,kd_003_c0057,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"The results show that TinyBERT consistently
outperforms both the 4-layer and 6-layer baselines,
which indicates that the proposed framework also
works for the tasks of token-level labeling.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_003_s11402,kd_003,kd_003_c0060,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"We conjecture that if without imitating the
BERTBASE’s behaviors at the pre-training stage,
BERTTINY will derive mismatched distributions in
intermediate representations (e.g., attention matri-
ces and hidden states) with the BERTBASE model.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_003_s11406,kd_003,kd_003_c0061,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"For the intensive-data
task (e.g. MNLI), TD has enough training data to
make BERTTINY acquire the task-specific knowl-
edge very well, although the pre-trained distribu-
tions have already been disturbed.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_003_s11418,kd_003,kd_003_c0062,knowledge_distillation,TinyBERT: Distilling BERT for Natural Language Understanding,https://arxiv.org/pdf/1909.10351,2019,"Given a pair ⟨question, context⟩.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11453,kd_004,kd_004_c0004,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"For example, it takes
less than ten minutes to train a ResNet model on a
popular image recognition benchmark with millions of
images (Deng et al., 2009; Sun et al., 2019); It takes no
more than one and a half hours to train a powerful
BERT model for language understanding (Devlin et al.,
2019; You et al., 2019).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11486,kd_004,kd_004_c0009,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Although the great success in practice, there are not
too many works on either the theoretical or empirical
understanding of knowledge distillation (Urner et al.,
2011; Cheng et al., 2020; Phuong and Lampert, 2019a;
Cho and Hariharan, 2019).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11495,kd_004,kd_004_c0011,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"The body of
this survey mainly contains the fundamentals of knowledge distillation, knowledge types, distillation schemes, teacher-student
architecture, distillation algorithms, performance comparison, applications, discussions, challenges, and future directions.",,,,,,1,benchmark,medium,Conflict: benchmark (eval/score reporting on named benchmark(s): arc) AND trend_application (contains trend/application phrase 'survey'),1
kd_004_s11502,kd_004,kd_004_c0012,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"e extraction of visual concepts from the
intermediate layers of a deep neural network, to explain
knowledge distillation (Cheng et al., 2020).",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11509,kd_004,kd_004_c0013,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"by
Cho and Hariharan (2019).",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11512,kd_004,kd_004_c0013,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Inspired
by this, recent knowledge distillation methods have
extended to teacher-student learning (Hinton et al.,
2015), mutual learning (Zhang et al., 2018b), assis-
tant teaching (Mirzadeh et al., 2020), lifelong learn-
ing (Zhai et al., 2019), and self-learning (Yuan et al.,
2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11530,kd_004,kd_004_c0016,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"The
existing studies about the teacher-student structures
in knowledge distillation are illustrated in Section
4.",,,,,,0,none,high,Structural non-event: document structural text,0
kd_004_s11588,kd_004,kd_004_c0024,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Inspired by this, a variety
of other methods have been proposed to match the
features indirectly (Zagoruyko and Komodakis, 2017;
Kim et al., 2018; Heo et al., 2019c; Passban et al., 2021;
Chen et al., 2021; Wang et al., 2020b).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11598,kd_004,kd_004_c0025,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Feature-based knowledge
Methods
Knowledge Types
Knowledge Sources
Distillation losses
Fitnet (Romero et al., 2015)
Feature representation
Hint layer
L2(.)
NST (Huang and Wang, 2017)
Neuron selectivity patterns
Hint layer
LMMD(.)
AT (Zagoruyko and Komodakis, 2017)
Attention maps
Multi-layer group
L2(.)
FT (Kim et al., 2018)
Paraphraser
Multi-layer group
L1(.)
Rocket Launching (Zhou et al., 2018)
Sharing parameters
Hint layer
L2(.)
KR (Liu",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11614,kd_004,kd_004_c0028,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"eacher model together with response-based knowledge
is also used as the teacher knowledge (Zhou et al.,
2018).",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11626,kd_004,kd_004_c0029,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Specifically, L2(.), L1(.),
LCE(.) and LMMD(.) indicate l2-norm distance, l1-

Knowledge Distillation: A Survey
7
norm distance, cross-entropy loss and maximum mean
discrepancy loss, respectively.",,,,,,1,trend_application,high,contains trend/application phrase 'survey',0
kd_004_s11642,kd_004,kd_004_c0031,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Multi-head graph-based knowledge distillation
was proposed by Lee and Song (2019).",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
